Order ID,Amount,Profit,Quantity,Category,Sub-Category,Order Date,CustomerName,State,City,Profit Margin %,Order Month,Order Month Name,Order Year,Is Loss Making,Unit Price
B-25723,16.0,-12.0,2,Clothing,Stole,2018-07-18,Wale,Maharashtra,Mumbai,-75.0,2018-07-01,Jul-2018,2018,True,8.0
B-25723,12.0,-7.0,2,Clothing,Leggings,2018-07-18,Wale,Maharashtra,Mumbai,-58.33,2018-07-01,Jul-2018,2018,True,6.0
B-25723,76.0,-54.0,3,Electronics,Electronic Games,2018-07-18,Wale,Maharashtra,Mumbai,-71.05,2018-07-01,Jul-2018,2018,True,25.33
B-25724,168.0,-51.0,2,Furniture,Bookcases,2018-07-19,Sheetal,Madhya Pradesh,Indore,-30.36,2018-07-01,Jul-2018,2018,True,84.0
B-25725,23.0,-5.0,7,Clothing,Hankerchief,2018-07-20,Anisha,Nagaland,Kohima,-21.74,2018-07-01,Jul-2018,2018,True,3.29
B-25725,26.0,-5.0,2,Clothing,Stole,2018-07-20,Anisha,Nagaland,Kohima,-19.23,2018-07-01,Jul-2018,2018,True,13.0
B-25725,144.0,-7.0,4,Electronics,Electronic Games,2018-07-20,Anisha,Nagaland,Kohima,-4.86,2018-07-01,Jul-2018,2018,True,36.0
B-25726,490.0,-128.0,8,Furniture,Bookcases,2018-07-21,Kiran,Maharashtra,Mumbai,-26.12,2018-07-01,Jul-2018,2018,True,61.25
B-25727,57.0,-48.0,6,Clothing,Leggings,2018-07-22,Turumella,Madhya Pradesh,Indore,-84.21,2018-07-01,Jul-2018,2018,True,9.5
B-25727,327.0,114.0,4,Clothing,Trousers,2018-07-22,Turumella,Madhya Pradesh,Indore,34.86,2018-07-01,Jul-2018,2018,False,81.75
B-25728,1055.0,264.0,4,Electronics,Printers,2018-07-22,Ameesha,Maharashtra,Pune,25.02,2018-07-01,Jul-2018,2018,False,263.75
B-25728,771.0,-424.0,2,Electronics,Phones,2018-07-22,Ameesha,Maharashtra,Pune,-54.99,2018-07-01,Jul-2018,2018,True,385.5
B-25728,322.0,-113.0,4,Clothing,Saree,2018-07-22,Ameesha,Maharashtra,Pune,-35.09,2018-07-01,Jul-2018,2018,True,80.5
B-25729,1549.0,-439.0,4,Electronics,Phones,2018-07-22,Madhulika,Madhya Pradesh,Bhopal,-28.34,2018-07-01,Jul-2018,2018,True,387.25
B-25730,1145.0,-706.0,3,Electronics,Phones,2018-07-22,Rishabh,Rajasthan,Jaipur,-61.66,2018-07-01,Jul-2018,2018,True,381.67
B-25730,473.0,42.0,4,Furniture,Chairs,2018-07-22,Rishabh,Rajasthan,Jaipur,8.88,2018-07-01,Jul-2018,2018,False,118.25
B-25730,96.0,22.0,5,Clothing,Stole,2018-07-22,Rishabh,Rajasthan,Jaipur,22.92,2018-07-01,Jul-2018,2018,False,19.2
B-25730,18.0,8.0,2,Clothing,Hankerchief,2018-07-22,Rishabh,Rajasthan,Jaipur,44.44,2018-07-01,Jul-2018,2018,False,9.0
B-25730,187.0,30.0,4,Electronics,Accessories,2018-07-22,Rishabh,Rajasthan,Jaipur,16.04,2018-07-01,Jul-2018,2018,False,46.75
B-25730,83.0,-81.0,3,Furniture,Chairs,2018-07-22,Rishabh,Rajasthan,Jaipur,-97.59,2018-07-01,Jul-2018,2018,True,27.67
B-25731,131.0,-154.0,8,Furniture,Furnishings,2018-07-26,Akash,West Bengal,Kolkata,-117.56,2018-07-01,Jul-2018,2018,True,16.38
B-25732,16.0,-5.0,2,Clothing,Stole,2018-07-27,Anubhaw,Karnataka,Bangalore,-31.25,2018-07-01,Jul-2018,2018,True,8.0
B-25733,43.0,-43.0,7,Clothing,Stole,2018-07-28,Dhirajendu,Maharashtra,Mumbai,-100.0,2018-07-01,Jul-2018,2018,True,6.14
B-25733,30.0,-10.0,2,Clothing,Stole,2018-07-28,Dhirajendu,Maharashtra,Mumbai,-33.33,2018-07-01,Jul-2018,2018,True,15.0
B-25733,23.0,-6.0,4,Clothing,Hankerchief,2018-07-28,Dhirajendu,Maharashtra,Mumbai,-26.09,2018-07-01,Jul-2018,2018,True,5.75
B-25734,108.0,-19.0,3,Electronics,Electronic Games,2018-07-29,Pranav,Madhya Pradesh,Indore,-17.59,2018-07-01,Jul-2018,2018,True,36.0
B-25735,12.0,-2.0,3,Clothing,Hankerchief,2018-07-30,Arindam,Uttar Pradesh,Lucknow,-16.67,2018-07-01,Jul-2018,2018,True,4.0
B-25735,7.0,-1.0,2,Clothing,Skirt,2018-07-30,Arindam,Uttar Pradesh,Lucknow,-14.29,2018-07-01,Jul-2018,2018,True,3.5
B-25735,15.0,-7.0,1,Clothing,Hankerchief,2018-07-30,Arindam,Uttar Pradesh,Lucknow,-46.67,2018-07-01,Jul-2018,2018,True,15.0
B-25736,31.0,-7.0,5,Clothing,Skirt,2018-07-31,Akshat,Maharashtra,Mumbai,-22.58,2018-07-01,Jul-2018,2018,True,6.2
B-25737,187.0,-15.0,3,Clothing,Trousers,2018-08-01,Shubham,Madhya Pradesh,Indore,-8.02,2018-08-01,Aug-2018,2018,True,62.33
B-25738,70.0,-14.0,2,Furniture,Furnishings,2018-08-02,Ayush,Punjab,Chandigarh,-20.0,2018-08-01,Aug-2018,2018,True,35.0
B-25738,72.0,-6.0,3,Clothing,Saree,2018-08-02,Ayush,Punjab,Chandigarh,-8.33,2018-08-01,Aug-2018,2018,True,24.0
B-25738,1069.0,0.0,6,Clothing,Saree,2018-08-02,Ayush,Punjab,Chandigarh,0.0,2018-08-01,Aug-2018,2018,False,178.17
B-25738,148.0,-91.0,2,Electronics,Phones,2018-08-02,Ayush,Punjab,Chandigarh,-61.49,2018-08-01,Aug-2018,2018,True,74.0
B-25739,133.0,-56.0,2,Furniture,Chairs,2018-08-03,Daksh,Haryana,Chandigarh,-42.11,2018-08-01,Aug-2018,2018,True,66.5
B-25740,40.0,-37.0,3,Clothing,Stole,2018-08-03,Rane,Maharashtra,Mumbai,-92.5,2018-08-01,Aug-2018,2018,True,13.33
B-25740,7.0,0.0,2,Clothing,Skirt,2018-08-03,Rane,Maharashtra,Mumbai,0.0,2018-08-01,Aug-2018,2018,False,3.5
B-25740,58.0,-8.0,2,Clothing,Saree,2018-08-03,Rane,Maharashtra,Mumbai,-13.79,2018-08-01,Aug-2018,2018,True,29.0
B-25741,482.0,-6.0,7,Electronics,Electronic Games,2018-08-03,Navdeep,Madhya Pradesh,Indore,-1.24,2018-08-01,Aug-2018,2018,True,68.86
B-25742,11.0,-8.0,2,Clothing,Skirt,2018-08-03,Ashwin,Goa,Goa,-72.73,2018-08-01,Aug-2018,2018,True,5.5
B-25743,143.0,-124.0,5,Clothing,Saree,2018-08-07,Aman,Nagaland,Kohima,-86.71,2018-08-01,Aug-2018,2018,True,28.6
B-25743,9.0,-5.0,1,Clothing,Saree,2018-08-07,Aman,Nagaland,Kohima,-55.56,2018-08-01,Aug-2018,2018,True,9.0
B-25743,503.0,-56.0,2,Clothing,Trousers,2018-08-07,Aman,Nagaland,Kohima,-11.13,2018-08-01,Aug-2018,2018,True,251.5
B-25743,74.0,-51.0,3,Clothing,Stole,2018-08-07,Aman,Nagaland,Kohima,-68.92,2018-08-01,Aug-2018,2018,True,24.67
B-25743,56.0,0.0,4,Clothing,Hankerchief,2018-08-07,Aman,Nagaland,Kohima,0.0,2018-08-01,Aug-2018,2018,False,14.0
B-25744,373.0,-254.0,6,Electronics,Printers,2018-08-08,Devendra,Andhra Pradesh,Hyderabad,-68.1,2018-08-01,Aug-2018,2018,True,62.17
B-25745,44.0,-8.0,3,Clothing,Stole,2018-08-09,Kartik,Gujarat,Ahmedabad,-18.18,2018-08-01,Aug-2018,2018,True,14.67
B-25745,296.0,-225.0,11,Clothing,Saree,2018-08-09,Kartik,Gujarat,Ahmedabad,-76.01,2018-08-01,Aug-2018,2018,True,26.91
B-25745,670.0,15.0,5,Furniture,Bookcases,2018-08-09,Kartik,Gujarat,Ahmedabad,2.24,2018-08-01,Aug-2018,2018,False,134.0
B-25745,132.0,-79.0,5,Furniture,Furnishings,2018-08-09,Kartik,Gujarat,Ahmedabad,-59.85,2018-08-01,Aug-2018,2018,True,26.4
B-25746,87.0,16.0,2,Clothing,Saree,2018-08-10,Shivam,Maharashtra,Pune,18.39,2018-08-01,Aug-2018,2018,False,43.5
B-25747,877.0,395.0,2,Furniture,Bookcases,2018-08-11,Harsh,Madhya Pradesh,Bhopal,45.04,2018-08-01,Aug-2018,2018,False,438.5
B-25748,141.0,10.0,4,Clothing,Shirt,2018-08-12,Nitant,Rajasthan,Jaipur,7.09,2018-08-01,Aug-2018,2018,False,35.25
B-25748,224.0,58.0,3,Electronics,Phones,2018-08-12,Nitant,Rajasthan,Jaipur,25.89,2018-08-01,Aug-2018,2018,False,74.67
B-25748,8.0,-1.0,2,Clothing,Leggings,2018-08-12,Nitant,Rajasthan,Jaipur,-12.5,2018-08-01,Aug-2018,2018,True,4.0
B-25748,47.0,-21.0,2,Electronics,Electronic Games,2018-08-12,Nitant,Rajasthan,Jaipur,-44.68,2018-08-01,Aug-2018,2018,True,23.5
B-25749,1052.0,-82.0,3,Furniture,Bookcases,2018-08-13,Ayush,Maharashtra,Mumbai,-7.79,2018-08-01,Aug-2018,2018,True,350.67
B-25750,212.0,-24.0,2,Furniture,Chairs,2018-08-14,Priyanshu,Madhya Pradesh,Indore,-11.32,2018-08-01,Aug-2018,2018,True,106.0
B-25750,42.0,-15.0,12,Clothing,Skirt,2018-08-14,Priyanshu,Madhya Pradesh,Indore,-35.71,2018-08-01,Aug-2018,2018,True,3.5
B-25750,208.0,-25.0,2,Clothing,Saree,2018-08-14,Priyanshu,Madhya Pradesh,Indore,-12.02,2018-08-01,Aug-2018,2018,True,104.0
B-25750,22.0,-12.0,3,Clothing,Stole,2018-08-14,Priyanshu,Madhya Pradesh,Indore,-54.55,2018-08-01,Aug-2018,2018,True,7.33
B-25750,539.0,-146.0,7,Furniture,Furnishings,2018-08-14,Priyanshu,Madhya Pradesh,Indore,-27.09,2018-08-01,Aug-2018,2018,True,77.0
B-25750,78.0,-6.0,2,Furniture,Furnishings,2018-08-14,Priyanshu,Madhya Pradesh,Indore,-7.69,2018-08-01,Aug-2018,2018,True,39.0
B-25750,20.0,-18.0,2,Clothing,Saree,2018-08-14,Priyanshu,Madhya Pradesh,Indore,-90.0,2018-08-01,Aug-2018,2018,True,10.0
B-25750,19.0,-1.0,1,Clothing,Shirt,2018-08-14,Priyanshu,Madhya Pradesh,Indore,-5.26,2018-08-01,Aug-2018,2018,True,19.0
B-25750,73.0,-31.0,1,Furniture,Bookcases,2018-08-14,Priyanshu,Madhya Pradesh,Indore,-42.47,2018-08-01,Aug-2018,2018,True,73.0
B-25751,10.0,-8.0,1,Clothing,Kurti,2018-08-14,Nishant,Maharashtra,Mumbai,-80.0,2018-08-01,Aug-2018,2018,True,10.0
B-25751,14.0,-3.0,2,Clothing,Leggings,2018-08-14,Nishant,Maharashtra,Mumbai,-21.43,2018-08-01,Aug-2018,2018,True,7.0
B-25751,68.0,-56.0,2,Electronics,Phones,2018-08-14,Nishant,Maharashtra,Mumbai,-82.35,2018-08-01,Aug-2018,2018,True,34.0
B-25751,106.0,0.0,2,Electronics,Phones,2018-08-14,Nishant,Maharashtra,Mumbai,0.0,2018-08-01,Aug-2018,2018,False,53.0
B-25751,43.0,-5.0,2,Clothing,Saree,2018-08-14,Nishant,Maharashtra,Mumbai,-11.63,2018-08-01,Aug-2018,2018,True,21.5
B-25751,43.0,21.0,3,Clothing,Shirt,2018-08-14,Nishant,Maharashtra,Mumbai,48.84,2018-08-01,Aug-2018,2018,False,14.33
B-25751,534.0,5.0,2,Electronics,Electronic Games,2018-08-14,Nishant,Maharashtra,Mumbai,0.94,2018-08-01,Aug-2018,2018,False,267.0
B-25751,32.0,7.0,3,Clothing,Hankerchief,2018-08-14,Nishant,Maharashtra,Mumbai,21.88,2018-08-01,Aug-2018,2018,False,10.67
B-25751,65.0,-4.0,6,Clothing,Hankerchief,2018-08-14,Nishant,Maharashtra,Mumbai,-6.15,2018-08-01,Aug-2018,2018,True,10.83
B-25751,221.0,-15.0,2,Electronics,Electronic Games,2018-08-14,Nishant,Maharashtra,Mumbai,-6.79,2018-08-01,Aug-2018,2018,True,110.5
B-25752,1361.0,197.0,9,Furniture,Bookcases,2018-08-14,Vaibhav,Madhya Pradesh,Indore,14.47,2018-08-01,Aug-2018,2018,False,151.22
B-25752,761.0,266.0,9,Electronics,Electronic Games,2018-08-14,Vaibhav,Madhya Pradesh,Indore,34.95,2018-08-01,Aug-2018,2018,False,84.56
B-25752,76.0,27.0,5,Clothing,Stole,2018-08-14,Vaibhav,Madhya Pradesh,Indore,35.53,2018-08-01,Aug-2018,2018,False,15.2
B-25752,91.0,15.0,6,Clothing,T-shirt,2018-08-14,Vaibhav,Madhya Pradesh,Indore,16.48,2018-08-01,Aug-2018,2018,False,15.17
B-25752,8.0,-2.0,2,Clothing,Hankerchief,2018-08-14,Vaibhav,Madhya Pradesh,Indore,-25.0,2018-08-01,Aug-2018,2018,True,4.0
B-25752,735.0,-235.0,6,Electronics,Printers,2018-08-14,Vaibhav,Madhya Pradesh,Indore,-31.97,2018-08-01,Aug-2018,2018,True,122.5
B-25752,33.0,-27.0,1,Furniture,Chairs,2018-08-14,Vaibhav,Madhya Pradesh,Indore,-81.82,2018-08-01,Aug-2018,2018,True,33.0
B-25753,62.0,-56.0,5,Clothing,Kurti,2018-08-17,Shivam,Uttar Pradesh,Lucknow,-90.32,2018-08-01,Aug-2018,2018,True,12.4
B-25753,27.0,-20.0,2,Clothing,Hankerchief,2018-08-17,Shivam,Uttar Pradesh,Lucknow,-74.07,2018-08-01,Aug-2018,2018,True,13.5
B-25753,65.0,-52.0,3,Electronics,Accessories,2018-08-17,Shivam,Uttar Pradesh,Lucknow,-80.0,2018-08-01,Aug-2018,2018,True,21.67
B-25753,47.0,-114.0,5,Furniture,Furnishings,2018-08-17,Shivam,Uttar Pradesh,Lucknow,-242.55,2018-08-01,Aug-2018,2018,True,9.4
B-25753,341.0,-85.0,6,Clothing,Trousers,2018-08-17,Shivam,Uttar Pradesh,Lucknow,-24.93,2018-08-01,Aug-2018,2018,True,56.83
B-25753,107.0,31.0,5,Clothing,T-shirt,2018-08-17,Shivam,Uttar Pradesh,Lucknow,28.97,2018-08-01,Aug-2018,2018,False,21.4
B-25753,154.0,22.0,7,Clothing,T-shirt,2018-08-17,Shivam,Uttar Pradesh,Lucknow,14.29,2018-08-01,Aug-2018,2018,False,22.0
B-25753,620.0,82.0,6,Electronics,Accessories,2018-08-17,Shivam,Uttar Pradesh,Lucknow,13.23,2018-08-01,Aug-2018,2018,False,103.33
B-25753,77.0,-43.0,8,Clothing,Stole,2018-08-17,Shivam,Uttar Pradesh,Lucknow,-55.84,2018-08-01,Aug-2018,2018,True,9.62
B-25754,72.0,-46.0,7,Clothing,Kurti,2018-08-18,Akshay,Bihar,Patna,-63.89,2018-08-01,Aug-2018,2018,True,10.29
B-25754,41.0,-14.0,5,Clothing,Leggings,2018-08-18,Akshay,Bihar,Patna,-34.15,2018-08-01,Aug-2018,2018,True,8.2
B-25754,30.0,-23.0,2,Clothing,Saree,2018-08-18,Akshay,Bihar,Patna,-76.67,2018-08-01,Aug-2018,2018,True,15.0
B-25754,93.0,-65.0,4,Clothing,Stole,2018-08-18,Akshay,Bihar,Patna,-69.89,2018-08-01,Aug-2018,2018,True,23.25
B-25754,19.0,0.0,3,Clothing,Skirt,2018-08-18,Akshay,Bihar,Patna,0.0,2018-08-01,Aug-2018,2018,False,6.33
B-25754,9.0,-1.0,3,Clothing,Skirt,2018-08-18,Akshay,Bihar,Patna,-11.11,2018-08-01,Aug-2018,2018,True,3.0
B-25754,319.0,-312.0,5,Clothing,Saree,2018-08-18,Akshay,Bihar,Patna,-97.81,2018-08-01,Aug-2018,2018,True,63.8
B-25754,262.0,-215.0,2,Electronics,Printers,2018-08-18,Akshay,Bihar,Patna,-82.06,2018-08-01,Aug-2018,2018,True,131.0
B-25755,37.0,-53.0,3,Clothing,Saree,2018-08-19,Shourya,Kerala,Thiruvananthapuram,-143.24,2018-08-01,Aug-2018,2018,True,12.33
B-25755,257.0,-3.0,2,Furniture,Bookcases,2018-08-19,Shourya,Kerala,Thiruvananthapuram,-1.17,2018-08-01,Aug-2018,2018,True,128.5
B-25755,80.0,-19.0,5,Clothing,Stole,2018-08-19,Shourya,Kerala,Thiruvananthapuram,-23.75,2018-08-01,Aug-2018,2018,True,16.0
B-25755,321.0,-315.0,5,Clothing,Saree,2018-08-19,Shourya,Kerala,Thiruvananthapuram,-98.13,2018-08-01,Aug-2018,2018,True,64.2
B-25755,47.0,-3.0,2,Clothing,Stole,2018-08-19,Shourya,Kerala,Thiruvananthapuram,-6.38,2018-08-01,Aug-2018,2018,True,23.5
B-25755,593.0,213.0,4,Furniture,Bookcases,2018-08-19,Shourya,Kerala,Thiruvananthapuram,35.92,2018-08-01,Aug-2018,2018,False,148.25
B-25755,134.0,-34.0,2,Furniture,Chairs,2018-08-19,Shourya,Kerala,Thiruvananthapuram,-25.37,2018-08-01,Aug-2018,2018,True,67.0
B-25755,1709.0,564.0,3,Clothing,Trousers,2018-08-19,Shourya,Kerala,Thiruvananthapuram,33.0,2018-08-01,Aug-2018,2018,False,569.67
B-25755,27.0,4.0,2,Clothing,Saree,2018-08-19,Shourya,Kerala,Thiruvananthapuram,14.81,2018-08-01,Aug-2018,2018,False,13.5
B-25756,465.0,-33.0,4,Electronics,Phones,2018-08-20,Mohan,Maharashtra,Mumbai,-7.1,2018-08-01,Aug-2018,2018,True,116.25
B-25756,643.0,-45.0,2,Electronics,Printers,2018-08-20,Mohan,Maharashtra,Mumbai,-7.0,2018-08-01,Aug-2018,2018,True,321.5
B-25756,204.0,-276.0,3,Furniture,Bookcases,2018-08-20,Mohan,Maharashtra,Mumbai,-135.29,2018-08-01,Aug-2018,2018,True,68.0
B-25756,729.0,-492.0,5,Furniture,Bookcases,2018-08-20,Mohan,Maharashtra,Mumbai,-67.49,2018-08-01,Aug-2018,2018,True,145.8
B-25756,29.0,-24.0,4,Clothing,Leggings,2018-08-20,Mohan,Maharashtra,Mumbai,-82.76,2018-08-01,Aug-2018,2018,True,7.25
B-25757,17.0,-13.0,4,Clothing,Skirt,2018-08-21,Mohit,Madhya Pradesh,Indore,-76.47,2018-08-01,Aug-2018,2018,True,4.25
B-25757,34.0,-11.0,5,Clothing,T-shirt,2018-08-21,Mohit,Madhya Pradesh,Indore,-32.35,2018-08-01,Aug-2018,2018,True,6.8
B-25757,98.0,9.0,2,Furniture,Furnishings,2018-08-21,Mohit,Madhya Pradesh,Indore,9.18,2018-08-01,Aug-2018,2018,False,49.0
B-25757,3151.0,-35.0,7,Clothing,Trousers,2018-08-21,Mohit,Madhya Pradesh,Indore,-1.11,2018-08-01,Aug-2018,2018,True,450.14
B-25757,53.0,15.0,2,Clothing,Stole,2018-08-21,Mohit,Madhya Pradesh,Indore,28.3,2018-08-01,Aug-2018,2018,False,26.5
B-25757,165.0,30.0,3,Clothing,Stole,2018-08-21,Mohit,Madhya Pradesh,Indore,18.18,2018-08-01,Aug-2018,2018,False,55.0
B-25757,211.0,19.0,8,Clothing,Stole,2018-08-21,Mohit,Madhya Pradesh,Indore,9.0,2018-08-01,Aug-2018,2018,False,26.38
B-25757,106.0,15.0,7,Clothing,Hankerchief,2018-08-21,Mohit,Madhya Pradesh,Indore,14.15,2018-08-01,Aug-2018,2018,False,15.14
B-25757,14.0,5.0,1,Clothing,Hankerchief,2018-08-21,Mohit,Madhya Pradesh,Indore,35.71,2018-08-01,Aug-2018,2018,False,14.0
B-25757,17.0,7.0,3,Clothing,Hankerchief,2018-08-21,Mohit,Madhya Pradesh,Indore,41.18,2018-08-01,Aug-2018,2018,False,5.67
B-25757,46.0,14.0,5,Clothing,Skirt,2018-08-21,Mohit,Madhya Pradesh,Indore,30.43,2018-08-01,Aug-2018,2018,False,9.2
B-25758,8.0,-2.0,1,Clothing,Stole,2018-08-22,Shubham,Himachal Pradesh,Simla,-25.0,2018-08-01,Aug-2018,2018,True,8.0
B-25759,20.0,-9.0,6,Clothing,Hankerchief,2018-08-23,Soumya,Sikkim,Gangtok,-45.0,2018-08-01,Aug-2018,2018,True,3.33
B-25760,322.0,-193.0,5,Electronics,Printers,2018-08-24,Pooja,Goa,Goa,-59.94,2018-08-01,Aug-2018,2018,True,64.4
B-25761,2188.0,1050.0,5,Furniture,Bookcases,2018-08-25,Surabhi,Maharashtra,Mumbai,47.99,2018-08-01,Aug-2018,2018,False,437.6
B-25761,328.0,-15.0,3,Electronics,Electronic Games,2018-08-25,Surabhi,Maharashtra,Mumbai,-4.57,2018-08-01,Aug-2018,2018,True,109.33
B-25761,418.0,70.0,7,Electronics,Phones,2018-08-25,Surabhi,Maharashtra,Mumbai,16.75,2018-08-01,Aug-2018,2018,False,59.71
B-25761,40.0,0.0,3,Clothing,Saree,2018-08-25,Surabhi,Maharashtra,Mumbai,0.0,2018-08-01,Aug-2018,2018,False,13.33
B-25761,102.0,-90.0,1,Clothing,Saree,2018-08-25,Surabhi,Maharashtra,Mumbai,-88.24,2018-08-01,Aug-2018,2018,True,102.0
B-25761,263.0,-31.0,9,Electronics,Electronic Games,2018-08-25,Surabhi,Maharashtra,Mumbai,-11.79,2018-08-01,Aug-2018,2018,True,29.22
B-25762,1316.0,-527.0,7,Electronics,Electronic Games,2018-08-26,Anudeep,Madhya Pradesh,Indore,-40.05,2018-08-01,Aug-2018,2018,True,188.0
B-25762,27.0,4.0,3,Clothing,Skirt,2018-08-26,Anudeep,Madhya Pradesh,Indore,14.81,2018-08-01,Aug-2018,2018,False,9.0
B-25762,98.0,-5.0,2,Clothing,Saree,2018-08-26,Anudeep,Madhya Pradesh,Indore,-5.1,2018-08-01,Aug-2018,2018,True,49.0
B-25763,58.0,-52.0,3,Furniture,Chairs,2018-08-27,Noshiba,Gujarat,Ahmedabad,-89.66,2018-08-01,Aug-2018,2018,True,19.33
B-25764,119.0,43.0,5,Clothing,T-shirt,2018-08-28,Sanjova,Maharashtra,Pune,36.13,2018-08-01,Aug-2018,2018,False,23.8
B-25764,765.0,-153.0,2,Electronics,Phones,2018-08-28,Sanjova,Maharashtra,Pune,-20.0,2018-08-01,Aug-2018,2018,True,382.5
B-25764,26.0,0.0,2,Clothing,Kurti,2018-08-28,Sanjova,Maharashtra,Pune,0.0,2018-08-01,Aug-2018,2018,False,13.0
B-25764,24.0,-24.0,2,Clothing,Saree,2018-08-28,Sanjova,Maharashtra,Pune,-100.0,2018-08-01,Aug-2018,2018,True,12.0
B-25765,139.0,14.0,3,Clothing,Stole,2018-08-29,Meghana,Madhya Pradesh,Bhopal,10.07,2018-08-01,Aug-2018,2018,False,46.33
B-25766,220.0,-19.0,2,Clothing,Saree,2018-08-30,Surabhi,Rajasthan,Jaipur,-8.64,2018-08-01,Aug-2018,2018,True,110.0
B-25767,299.0,-28.0,3,Electronics,Electronic Games,2018-08-31,Ashmeet,West Bengal,Kolkata,-9.36,2018-08-01,Aug-2018,2018,True,99.67
B-25767,9.0,-9.0,2,Clothing,Kurti,2018-08-31,Ashmeet,West Bengal,Kolkata,-100.0,2018-08-01,Aug-2018,2018,True,4.5
B-25767,74.0,-59.0,2,Electronics,Accessories,2018-08-31,Ashmeet,West Bengal,Kolkata,-79.73,2018-08-01,Aug-2018,2018,True,37.0
B-25767,29.0,-3.0,3,Clothing,Saree,2018-08-31,Ashmeet,West Bengal,Kolkata,-10.34,2018-08-01,Aug-2018,2018,True,9.67
B-25767,48.0,-22.0,2,Clothing,Saree,2018-08-31,Ashmeet,West Bengal,Kolkata,-45.83,2018-08-01,Aug-2018,2018,True,24.0
B-25768,1582.0,-443.0,6,Clothing,Trousers,2018-09-01,Shreyoshe,Karnataka,Bangalore,-28.0,2018-09-01,Sep-2018,2018,True,263.67
B-25769,355.0,-4.0,2,Clothing,Saree,2018-09-02,Surbhi,Maharashtra,Mumbai,-1.13,2018-09-01,Sep-2018,2018,True,177.5
B-25770,375.0,180.0,3,Furniture,Bookcases,2018-09-02,Sakshi,Madhya Pradesh,Indore,48.0,2018-09-01,Sep-2018,2018,False,125.0
B-25770,299.0,113.0,2,Furniture,Bookcases,2018-09-02,Sakshi,Madhya Pradesh,Indore,37.79,2018-09-01,Sep-2018,2018,False,149.5
B-25770,287.0,-280.0,12,Furniture,Chairs,2018-09-02,Sakshi,Madhya Pradesh,Indore,-97.56,2018-09-01,Sep-2018,2018,True,23.92
B-25770,110.0,35.0,1,Furniture,Furnishings,2018-09-02,Sakshi,Madhya Pradesh,Indore,31.82,2018-09-01,Sep-2018,2018,False,110.0
B-25771,148.0,59.0,3,Clothing,Hankerchief,2018-09-02,Vaibhavi,Uttar Pradesh,Lucknow,39.86,2018-09-01,Sep-2018,2018,False,49.33
B-25772,1183.0,106.0,4,Electronics,Printers,2018-09-02,Sanjana,Bihar,Patna,8.96,2018-09-01,Sep-2018,2018,False,295.75
B-25773,248.0,-70.0,3,Furniture,Chairs,2018-09-06,Shreya,Kerala,Thiruvananthapuram,-28.23,2018-09-01,Sep-2018,2018,True,82.67
B-25773,85.0,-9.0,4,Clothing,Saree,2018-09-06,Shreya,Kerala,Thiruvananthapuram,-10.59,2018-09-01,Sep-2018,2018,True,21.25
B-25773,24.0,-14.0,2,Clothing,Saree,2018-09-06,Shreya,Kerala,Thiruvananthapuram,-58.33,2018-09-01,Sep-2018,2018,True,12.0
B-25773,209.0,-21.0,2,Electronics,Electronic Games,2018-09-06,Shreya,Kerala,Thiruvananthapuram,-10.05,2018-09-01,Sep-2018,2018,True,104.5
B-25773,224.0,-143.0,3,Furniture,Chairs,2018-09-06,Shreya,Kerala,Thiruvananthapuram,-63.84,2018-09-01,Sep-2018,2018,True,74.67
B-25774,38.0,-6.0,2,Furniture,Furnishings,2018-09-07,Snehal,Punjab,Chandigarh,-15.79,2018-09-01,Sep-2018,2018,True,19.0
B-25775,50.0,-17.0,2,Clothing,Stole,2018-09-08,Duhita,Haryana,Chandigarh,-34.0,2018-09-01,Sep-2018,2018,True,25.0
B-25776,47.0,-20.0,2,Clothing,Kurti,2018-09-09,Mousam,Maharashtra,Mumbai,-42.55,2018-09-01,Sep-2018,2018,True,23.5
B-25777,61.0,-25.0,4,Electronics,Accessories,2018-09-10,Aditi,Madhya Pradesh,Indore,-40.98,2018-09-01,Sep-2018,2018,True,15.25
B-25777,69.0,-67.0,4,Clothing,Kurti,2018-09-10,Aditi,Madhya Pradesh,Indore,-97.1,2018-09-01,Sep-2018,2018,True,17.25
B-25777,59.0,-46.0,7,Clothing,T-shirt,2018-09-10,Aditi,Madhya Pradesh,Indore,-77.97,2018-09-01,Sep-2018,2018,True,8.43
B-25777,117.0,17.0,6,Clothing,Kurti,2018-09-10,Aditi,Madhya Pradesh,Indore,14.53,2018-09-01,Sep-2018,2018,False,19.5
B-25777,1076.0,-38.0,4,Electronics,Printers,2018-09-10,Aditi,Madhya Pradesh,Indore,-3.53,2018-09-01,Sep-2018,2018,True,269.0
B-25778,1506.0,-266.0,6,Electronics,Printers,2018-09-11,Surabhi,Maharashtra,Mumbai,-17.66,2018-09-01,Sep-2018,2018,True,251.0
B-25778,109.0,-6.0,6,Clothing,Saree,2018-09-11,Surabhi,Maharashtra,Mumbai,-5.5,2018-09-01,Sep-2018,2018,True,18.17
B-25778,933.0,166.0,5,Clothing,Saree,2018-09-11,Surabhi,Maharashtra,Mumbai,17.79,2018-09-01,Sep-2018,2018,False,186.6
B-25778,724.0,-447.0,4,Electronics,Electronic Games,2018-09-11,Surabhi,Maharashtra,Mumbai,-61.74,2018-09-01,Sep-2018,2018,True,181.0
